image_id,class_name,nombre_imagen,numero_imagen,carpeta_origen,imagen,clase_real,clase_real_patologo,clase_predicha_raw,clase_predicha,probabilidad,image_caption_blip_raw,image_caption_blip,caption_blip_util,blip_cues_json,class_prototype_morphology_json,class_prototype_caption,morphology_v2_json,caption_v2_vlm,hybrid_weak_caption,error_tipo,error_msg
MYELOCYTE_219749,Metamyelocyte,MYELOCYTE_219749.jpg,MYELOCYTE_219749,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_219749.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.993383,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_226518,Metamyelocyte,MYELOCYTE_226518.jpg,MYELOCYTE_226518,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_226518.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.549323,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_241084,Metamyelocyte,MYELOCYTE_241084.jpg,MYELOCYTE_241084,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_241084.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.936166,A cell membrane with purple cells.,A cell membrane with purple cells.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_245914,Metamyelocyte,MYELOCYTE_245914.jpg,MYELOCYTE_245914,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_245914.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.984665,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_250751,Metamyelocyte,MYELOCYTE_250751.jpg,MYELOCYTE_250751,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_250751.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.977843,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_252809,Promyelocyte,MYELOCYTE_252809.jpg,MYELOCYTE_252809,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_252809.jpg,myelocyte,MYELOCYTE,promyelocyte,promyelocyte,0.991136,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,A Promyelocyte cell.,,
MYELOCYTE_263591,Metamyelocyte,MYELOCYTE_263591.jpg,MYELOCYTE_263591,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_263591.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.769522,A blue and purple substance.,A blue and purple substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_266630,Metamyelocyte,MYELOCYTE_266630.jpg,MYELOCYTE_266630,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_266630.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.704286,Some purple and white blood cells.,Some purple and white blood cells.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_267359,Promyelocyte,MYELOCYTE_267359.jpg,MYELOCYTE_267359,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_267359.jpg,myelocyte,MYELOCYTE,promyelocyte,promyelocyte,0.435262,A purple substance.,A purple substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,A Promyelocyte cell.,,
MYELOCYTE_29181,Metamyelocyte,MYELOCYTE_29181.jpg,MYELOCYTE_29181,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_29181.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.917205,A purple substance in a microscope.,A purple substance in a microscope.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_297167,Metamyelocyte,MYELOCYTE_297167.jpg,MYELOCYTE_297167,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_297167.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.901939,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_307832,Metamyelocyte,MYELOCYTE_307832.jpg,MYELOCYTE_307832,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_307832.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.901304,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_323811,Promyelocyte,MYELOCYTE_323811.jpg,MYELOCYTE_323811,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_323811.jpg,myelocyte,MYELOCYTE,promyelocyte,promyelocyte,0.690444,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Promyelocyte cell.,A Promyelocyte cell.,,
MYELOCYTE_32716,Metamyelocyte,MYELOCYTE_32716.jpg,MYELOCYTE_32716,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_32716.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.730389,A close up of a purple and white substance.,A close up of a purple and white substance.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
MYELOCYTE_330440,Metamyelocyte,MYELOCYTE_330440.jpg,MYELOCYTE_330440,ig,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/ig/MYELOCYTE_330440.jpg,myelocyte,MYELOCYTE,metamyelocyte,metamyelocyte,0.965777,A purple and white cell.,A purple and white cell.,0,{},"{""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,"{""confidence"": {""cytoplasm_amount"": 0.4, ""cytoplasm_color"": 0.4, ""granulation"": 0.4, ""inclusions"": 0.4, ""nuclear_chromatin"": 0.4, ""nucleocytoplasmic_ratio"": 0.4, ""nucleoli"": 0.4, ""nucleus_segments"": 0.4, ""nucleus_shape"": 0.4, ""size"": 0.4, ""villi"": 0.4}, ""cytoplasm_amount"": ""undefined"", ""cytoplasm_color"": ""undefined"", ""granulation"": ""undefined"", ""inclusions"": ""undefined"", ""nuclear_chromatin"": ""undefined"", ""nucleocytoplasmic_ratio"": ""undefined"", ""nucleoli"": ""undefined"", ""nucleus_segments"": ""undefined"", ""nucleus_shape"": ""undefined"", ""size"": ""undefined"", ""villi"": ""undefined""}",A Metamyelocyte cell.,A Metamyelocyte cell.,,
